id,name,phone,website_url
6105,Earth Bread + Brewery,2152426666,http://www.earthbreadbrewery.com
6106,East Branch Brewing Company,6102831989,http://www.eastbranchbrewing.com
6107,East End Brewing Co,4125372337,http://www.eastendbrewing.com
6108,Eclipse Craft Brewing,,http://curtisbenner@hotmail.com
6109,Eleventh Hour Brewing Co,4127165107,http://www.11thhourbrews.com
6110,Elk Creek Cafe + Aleworks,8143498850,http://www.elkcreekcafe.net
6111,Endless Brewing,5709670985,http://www.endlessbrewing.com
6112,Erie Ale Works,8143149089,http://www.eriealeworks.com
6113,Erie Brewing Co,8144597741,http://www.eriebrewingco.com
6114,Ever Grain Brewing Co,7175258222,
6115,Evil Genius Beer Co,2154256820,http://www.evilgeniusbeer.com
6116,Fegley's Brew Works,,
6117,Fermentery Form,2675183676,http://www.fermenteryform.com
6118,Fetish Brewing Co,,http://fetishbrewing.tumblr.com
6119,Fishtown Brewing Co,2159901396,http://fishtownbrewpub.com
6120,Forest & Main Brewery and Pub,2155421776,http://www.forestandmain.com
6121,Four Seasons Brewing Co,7245204111,http://www.fsbrewing.com
6122,Free Will Brewing Company,2673540813,http://www.freewillbrewing.com
6123,Full Pint Brewing Company,4124676414,http://fullpintbrewing.com
6124,Funk Brewing Company,6104218270,http://www.funkbrewing.com
6125,Fury Brewing Company,7248265162,http://www.furybrewingcompany.com
6126,GearHouse Brewing Company,8034226145,http://www.gearhousebrewingco.com
6127,Geronimo Brewing Inc,,http://www.geronimobrewing.com
6128,Golden Avalanche Brewing Co,6106839600,http://www.kutztowntavern.com/GoldenAvalancheBrewery
6129,Goose Island Philadelphia,,
6130,Gravity Ales LLC,6105472235,http://gravityales.com
6131,Great Barn Brewery,,http://www.greatbarnbrewery.com
6132,Grist House Craft Brewery,4124471442,http://www.gristhouse.com
6133,Gunpowder Falls Brewing Co,7177590330,http://www.gunpowderfallsbrewing.com
6134,Happy Valley Brewing Company,,
6135,Harty Brewing Company,,http://www.hartybrewco.com
6136,Helicon Brewing,7246934204,http://heliconbrewing.com
6137,Helltown Brewing,7245424339,http://www.helltownbrewing.com
6138,Here and Now Brewing Co,5702530700,http://hereandnowbrewing.com
6139,Hidden River Brewing Co,4842732266,http://hiddenriverbrewing.com
6140,Hidden Stories Brewing Company,6465524847,
6141,Highway Manor Brewing Co,7177430613,http://www.HighwayManorBrewing.com
6142,HiJinx Brewing Co,,
6143,Hitchhiker Brewing Co.,4123431950,http://www.hitchhikerbrewing.com
6144,Hofbrauhaus Pittsburgh,4122242328,http://www.hofbrauhauspittsburgh.com
6145,Hollow Earth Brewing Co,6107323959,http://www.HollowEarthBrewing.com
6146,Home Brewing Co Of Pennsylvania,4128603015,
6147,Hop Farm Brewing Co,,
6148,Hop Hill Brewing Company,4848930767,http://www.hophillbeer.com
6149,Imperium Brewing,4129991077,http://imperiumbrewing.com
6150,Imprint Beer Company,2676403004,http://www.imprintbeer.com
6151,Insurrection Aleworks,4122762030,http://insurrectionaleworks.com
6152,Intercourse Brewing Co,6108129426,http://www.intercoursebrewingco.com
6153,Iron Hart,5702802739,http://www.3guysandabeerd.com
6154,Iron Hill Brewery & Restaurant - Chestnut Hill,2159485600,http://www.ironhillbrewery.com
6155,Iron Hill Brewery & Restaurant - Huntingdon Valley,,http://www.ironhillbrewery.com
6156,Iron Hill Brewery & Restaurant - Lancaster,7172919800,http://www.ironhillbrewery.com
6157,Iron Hill Brewery & Restaurant - Media,6106279000,http://www.ironhillbrewery.com
6158,Iron Hill Brewery & Restaurant - North Wales,2677082000,http://www.ironhillbrewery.com
6159,Iron Hill Brewery & Restaurant - Phoenixville,6109839333,http://www.ironhillbrewery.com
6160,Iron Hill Brewery & Restaurant - West Chester,6107389600,http://www.ironhillbrewery.com
6161,Iron Hill Brewery & Restaurant (Ardmore),3028882739,http://www.ironhillbrewery.com
6162,Irving Cliff Brewery,5706470644,http://www.irvingcliffbrewery.com
6163,Jam Room Brewing Co,5702526122,http://www.jamroombrewing.net
6164,Jigsy's Brewpub & Restaurant,7177327708,http://www.jigsyspizza.com
6165,JoBoy's Brew Pub,7175688330,http://www.joboysbrewpub.com
6166,Jones Brewing Co,,http://www.stoneysbeer.com
6167,Kegg Brewing Company,7249722350,
6168,Kennett Brewing Company,6104440440,http://www.kennettbrewingcompany.com
6169,Kensington Barrel Project,16199488705,http://www.kensingtonbarrelproject.com
6170,KNURD Brewing Co,3045509439,http://www.knurdbrewing.com
6171,Koehler Brewing Co,8335634537,http://koehlerbrewingcompany.com
6172,La Cabra Brewing,6102407908,http://www.lacabrabrewing.com
6173,Lancaster Brewing Co,7173916258,http://www.lancasterbrewing.com
6174,Laurel Highlands Brewing,7248805497,http://www.laurelhighlandsbrewing.com
6175,Lavery Brewing Co,8144540405,http://www.laverybrewing.com
6176,Leaning Cask Brewing Co,7247157539,http://www.leaningcaskbrewing.com
6177,Lebanon Valley Craft Brewery,5134048600,
6178,Levante Brewing Company,4849998761,http://levantebrewing.com
6179,Levity Brewing Co,,
6180,Lincoln Avenue Brewery,4124274078,
6181,Lindgren Craft Brewery,7175147884,
6182,Links Brewing Company,4123239774,
6183,"Lion Brewery Inc, The",5708238801,http://www.lionbrewery.com
6184,Liquid Hero Brewery,7178149250,http://www.liquidhero.com
6185,Locust Lane Craft Brewery,4843244141,http://www.locustlanecraftbrewery.com
6186,Lost Tavern Brewing,4848513980,http://www.losttavernbrewing.com
6187,Loud Brewing Company,7173190021,
6188,Love City Brewing Company,,http://www.lovecitybrewing.com
6189,Lydian Stone Brewery,7173846055,http://www.lydianstonebrewing.com
6190,Mad Chef Craft Brewing,7172836469,http://www.madchefcraftbrewing.com
6191,Mad Princes Brewing,2676146104,
6192,Mad-K Brewery,5702951842,http://www.mad-kbrews.com
6193,Manayunk Brewing Co & Restaurant,2154828220,http://www.manayunkbrewery.com
6194,Market Cross Pub & Brewery,7172581234,http://www.marketcrosspub.com
6195,Marley's Brewery,5707849600,http://www.marleysbrewery.com
6196,Marzoni's Brick Oven and Brewery,8146951300,http://www.marzonis.com
6197,McKenzie Brew House,6103619800,http://www.mckenziebrewhouse.com
6198,McKenzie Brew House (#2),6102962222,http://www.mckenziebrewhouse.com
6199,McKenzie Brew House (#3),6103619800,
6200,Mechanistic Brewing,,
6201,Mexitaly Brick Oven Brewhouse,7176008226,http://www.mexitaly.com
6202,Millcreek Brewing Company,8146162739,http://www.millcreekbrew.com
6203,Mindful Brewing Company,4126683857,http://Www.mindfulbrewing.com
6204,Miscreation Brewing Company,7176983666,http://www.miscreationbrewing.com
6205,Missing Links Brewery,7249962948,http://www.missinglinksbrewery.com
6206,Molly Pitcher Brewing Co,7176090969,http://www.mollypitcher.com
6207,Moo-Duck Brewery,,http://www.mooduckbrewery.com
6208,Mortals Key Brewing Company,7249321080,http://www.mortalskey.com
6209,Moss Mill Brewing,2679822297,http://www.mossmillbrewing.com
6210,Mount Gretna Craft Brewery,7178383545,http://www.gretnabrewery.com
6211,Mudhook Brewing Co,7177473605,http://www.mudhookbrewing.com
6212,Naked Brewing Co,2673559561,http://www.nakedbrewingcompany.com
6213,National Beer Museum Development Group,4123983236,http://www.BrewMuseum.com
6214,Neshaminy Creek Brewing Co,2154587081,http://www.neshaminycreekbrewing.com
6215,New Trail Brewing Company,,http://www.newtrailbrewing.com
6216,Nimble Hill Brewing Co,5708369463,http://www.nimblehillbrewingcompany.com
6217,Noble Stein Brewing Co.,7248018087,http://www.noblesteinbeer.com
6218,North Country Brewing Co. LLC,7247942337,http://www.northcountrybrewing.com
6219,North Country Canning Co,7247942337,
6220,Oakbrook Brewing Company,4847555289,http://www.oakbrookbrew.com
6221,Old Forge Brewing Co,5702758151,http://www.oldforgebrewingcompany.com
6222,Old Forge Brewing Co,5702758151,http://www.oldforgebrewingcompany.com
6223,Olde Bedford Brewing Company,9072297942,http://www.oldebbc.com
6224,Orr's Brewing Company,8148270000,
6225,Ottos Pub & Brewery,8144701394,http://www.ottospubandbrewery.com
6226,Pennsylvania Brewing Co,4122379402,http://www.pennbrew.com
6227,Perkiomen Valley Brewery,2158726424,http://www.perkiomenvalleybrewery.com
6228,Petrucci Brothers Brewing Co,7249872579,http://www.petruccibrothers.com
6229,Philadelphia Brewing Co,2154272739,http://www.philadelphiabrewing.com
6230,Pig Iron Brewing Co,7176041161,http://www.pigironbrewingco.com
6231,Pig Island Brewery,8143667612,
6232,Pittsburgh Brewing Co,4126827400,http://www.pittsburghbrewing.com
6233,Pizza Boy Brewing Co,7177283840,http://www.pizzaboybrewing.com
6234,Pocono Brewery Company,5708391500,
6235,Point Breeze Brewing,,http://www.pointbreezebrewing.com
6236,Quinn Brewing Company,7245905916,http://www.quinnbrewing.com
6237,Race Street Brew Works,8142054052,http://www.racestreetbrew.com
6238,Railroad City Brewing Company,8142012827,http://www.railroadcitybrewing.com
6239,Reclamation Brewing Company,7242820831,http://www.reclamationbrewing.com
6240,Recon Brewing,7242568747,http://www.reconbrewing.com
6241,Riepstines Pub,5703292739,http://www.riepstinespub.com
6242,Ritter Brewing Company LLC,,http://www.Ritterbrewing.com
6243,River Barge Brewing,5707461400,http://www.riverbargebrewing.com
6244,River Bend Hop Farm And Brewery,7173156764,http://www.riverbendhopfarmandbrewery.com
6245,Rivertowne Brewery - Production Facility,7245192145,http://www.myrivertowne.com
6246,Rivertowne Pour House,4123728199,http://www.myrivertowne.com
6247,Robin Hood Brewing Co,8143578399,http://www.robinhoodbrewingco.com
6248,Rock Bottom Brewery - Pittsburgh,4124622739,http://www.rockbottom.com
6249,Rock God Brewing Company,5702844096,http://rockgodbeer.com
6250,Rogan Brewing Company,4125455400,http://www.roganbrewing.com
6251,Rooney's Beer Company,4122515995,http://rooneysbeer.com
6252,Root Down Brewing Company,4843932337,http://www.rootdownbrewing.com
6253,Rotunda Brewing,7178672337,http://www.batdorfrestaurant.com/rbc
6254,Round Guys Brewing Co,6107151512,http://www.roundguysbrewery.com
6255,Roundabout Brewery,4126210540,http://roundaboutbeer.com
6256,Roundback Brewery LLC,5708548067,http://roundbackbrewery.com
6257,Roy Pitz Brewing Co,7174968753,http://www.roypitz.com
6258,Rumspringa Brewing Co,7177687194,
6259,Rusty Gold Brewing,7244852332,
6260,Rusty Rail Brewing,5709667878,http://www.rustyrailbrewing.com
6261,Saint Benjamin Brewing Co,,
6262,Saint Boniface Craft Brewing Co,7177211744,
6263,Samuel Adams Pennsylvania Brewing Co,6103956811,
6264,Saucony Creek Brewing Company,6106833128,http://www.sauconycreekbrewing.com
6265,Second District Brewing Co.,2155755900,http://seconddistrictbrewing.com
6266,Selins Grove Brewing Co,5703747308,http://www.selinsgrovebrewing.com
6267,Separatist Beer Project,6103309114,http://www.soleales.com
6268,Seven Sirens Brewing Company,4842396544,
6269,Shawnee Craft Brewery,5704244000,
6270,"ShuBrew, LLC",7247664426,
6271,Shy Bear Brewing,7174471701,http://www.shybearbrewing.com
6272,Sly Fox Brewhouse and Eatery,6109354540,http://www.slyfoxbeer.com
6273,Sly Fox Brewing Co,4845248210,http://www.slyfoxbeer.com
6274,Snitz Creek Brewery,7174504467,http://www.snitzcreekbrewery.com
6275,"Sobel's Obscure Brewery, LLC",4125251553,http://www.Sobbrews.com
6276,Something Wicked Brewing Company,7173165488,http://www.somethingwickedbrewing.com
6277,South County Brewing Co,7173824016,http://www.southcountybrewing.com
6278,Southern Tier Brewing Co,4123012337,http://www.stbcbeer.com
6279,Spoonwood Brewing Company,4128330333,http://www.spoonwoodbrewing.com
6280,Sprague Farm and Brew Works,8143982885,http://www.sleepingchainsaw.com
6281,Spring Gate Brewery,7174800066,http://www.springgatebrewery.com
6282,Spring House Brewery,7178720925,http://www.springhousebeer.com
6283,Spring Mountain Brewing Company,,
6284,Stable 12 Brewing Company,,http://www.stable12.com
6285,Stargazer Brewing Company,6102096346,
6286,Sterling Pig Brewery,4844442526,http://www.sterlingpigbrewery.com
6287,Stick City Brewing Company,7247897849,http://www.stickcitybeer.com
6288,Stickman Brews,4849385900,http://www.stickmanbrews.com
6289,Stoker's Brewing Company,,
6290,Stone Church Pizza & Brewpub,7243087770,http://www.stonechurchbrewpub.com
6291,Stoudts Brewing Co,7174844386,http://www.stoudtsbeer.com
6292,Strange Roots Experimental Ales,4124072506,http://www.strangerootsbeer.com
6293,Strange Roots Experimental Ales,4124072506,http://www.strangerootsbeer.com
6294,Straub Brewery,8143356518,http://www.straubbeer.com
6295,Super Fun Time Brewing Company,6105974402,
6296,Susquehanna Brewing Co,5706543557,http://www.sbcbeer.com
6297,Swashbuckler Brewing Co,7176657021,http://www.parenfaire.com
6298,Tannery Run Brew Works,2156131113,http://www.tanneryrun.com
6299,Tattered Flag Brewery,7176168799,http://www.tatteredflagbsw.com
6300,Taylor House Brewing Co,,http://www.taylorhousebrewing.com
6301,The Barley House Brewing Company LLC,7242697837,http://www.barleyhousebrewing.com
6302,The Brewery At Hershey,7179441569,http://www.vineyardathershey.com
6303,"The Brewery B̦ser Geist Brewing Co., LLC",4842938005,
6304,The Harmony Inn,,
6305,The Millworks Brewery,7176954888,http://www.millworksharrisburg.com
6306,The North Slope Brewing Company,5702554012,http://www.northslopebrewing.com
6307,The Other Farm Brewing Company,4844150741,http://www.theotherfarmbrewingcompany.com
6308,The Proper Brewing Company,2674905168,http://www.theproperbrewing.com
6309,The Vegetable Hunter,7176956229,http://www.TheVegetableHunter.com
6310,Thirsty Farmer Brew Works,7176778842,
6311,Timber Creek Tap & Table,8148071005,http://www.timbercreektapandtable.com
6312,Tin Lizard Brewing Co,6105251100,http://www.tinlizardbrewingco.com
6313,Tired Hands Brewing Co,6108967621,http://www.tiredhands.com
6314,Tired Hands Brewing Co,4844132983,http://www.tiredhands.com
6315,Towerhill Brewery,2158228788,http://www.towerhillbrewery.com
6316,Triple Bottom Brewing Company,6105375367,http://www.triplebottombrewing.com
6317,Triumph Brewing Co of New Hope,2158628300,http://www.triumphbrew.com
6318,Troegs Brewing Co,7175341297,http://www.troegs.com
6319,Trolley Barn Brewery,2154998959,http://www.trolleybarnpublicmarket.com
6320,Tuned Up Brewing Company,6103063182,
6321,Turkey Hill Brewing Co Pub,5703878422,http://www.turkeyhillbrewing.com
6322,Twisted Bine Beer Co.,7179178577,
6323,Two Rivers Brewing Co,6108291131,http://www.tworiversbrewing.com
6324,Union Barrel Works,7173357837,
6325,Urban Village Brewing Company,2676871961,http://www.urbanvillagebrewing.com
6326,Vault Brewing Co,2675734291,http://www.vaultbrewing.com
6327,Victory Brewing Co,6108730881,http://www.victorybeer.com
6328,Victory Brewing Co,6108730881,http://www.victorybeer.com
6329,Victory Brewing Co,4847301870,http://www.victorybeer.com
6330,Voodoo Brewing Co,8143373676,http://www.voodoobrewery.com
6331,Voodoo Brewing Production Facility,8143339123,
6332,Wacker Brewing Co,7176172711,http://www.wackerbrewing.com
6333,Wallenpaupack Brewing Company,5703907933,http://www.wallenpaupackbrewingco.com
6334,Warehouse Gourmet Bistro & Brew Pub,7174519898,http://www.warehousegourmet.net
6335,Washington Brewing Co,7242225050,http://thewashingtonbrewingcompany.com
6336,Western Pennsylvania Brewing Co,,http://www.citybreiwng.com
6337,Weyerbacher Brewing Co,6105595561,http://www.weyerbacher.com
6338,White Clay Brewing Company,,
6339,Whitehorse Brewing LLC,8144442436,
6340,Wissahickon Brewing Company,2154838833,http://www.wissahickonbrew.com
6341,Wolf Brewing Company,7176452752,http://www.wolfbrewingco.com
6342,Wyndridge Farm Brewing,7172449900,http://www.wyndridge.com
6343,Yards Brewing Co,2156342600,http://www.yardsbrewing.com
6344,Yellow Bridge Brewing Co.,7243003922,http://www.yellowbridgebrewing.com
6345,Yergey Brewing,6104172804,http://yergeybrewing.com
6346,Yorkholo Brewing Co,5704045805,http://www.yorkholobrewing.com
6347,Young's Brewing,,
6348,Zeroday Brewing Company,7177456218,http://www.zerodaybrewing.com
6349,Apponaug Brewing,4013840512,http://www.apponaugbrewing.com
6350,Brewery in Planning - east greenwich,,
6351,Brutopia Brewery and Kitchen,4014648877,http://www.brutopiabrewery.com
6352,Buttonwoods Brewery,4014612337,http://www.buttonwoodsbrewery.com
6353,Coddington Brewing Co,,
6354,Crooked Current Brewery,4014738312,http://www.crookedcurrentbrewery.com
6355,Foolproof Brewing Company,4017215970,http://www.foolproofbrewing.com
6356,Grey Sail Brewing Co. LLC,4102127592,http://www.greysailbrewing.com
6357,Long Live Beerworks,,http://www.longlivebeerworks.com
6358,Mohegan Cafe and Brewery,4014665911,
6359,Narragansett Brewing Co,4014378970,http://www.narragansettbeer.com
6360,Newport Storm Brewery / Coastal Extreme Brewing Company,4018495232,http://www.newportstorm.com
6361,Proclamation Ale Company,4017876450,http://www.proclamationaleco.com
6362,Providence Brewing Company,4013491260,http://www.pvdbc.com
6363,Ragged Island Brewing Company,4013182991,http://www.raggedislandbrewing.com
6364,Ravenous Brewing Company,4012165331,http://www.ravenousbrew.com
6365,Revival Brewing,4013727009,http://www.revivalbrewing.com
6366,"Shaidzon Beer Company, LLC",4018293147,http://www.shaidzonbeerco.com
6367,Sons of Liberty Beer & Spirits Co.,4012844006,http://www.solspirits.com
6368,Taproot Brewing Co / Newport Vineyards,4018485161,http://www.newportvineyards.com
6369,Tilted Barn Brewery,4018296088,http://www.tiltedbarnbrewery.com
6370,Trinity Brewhouse,4014532337,http://www.trinitybrewhouse.com
6371,Union Station Brewery,4012742739,http://www.johnharvards.com
6372,Whalers Brewing Company,4015520002,https://whalers.com
6373,13 Stripes Brewery,8643491430,http://www.13StripesBrewery.com
